strategy,selection_snapshot_id,effective_from_ms,additions,removals,turnover_fraction
MI-001,stage3:MI-001:1786791600000,1786795200000,2,2,0.125
MI-001,stage3:MI-001:1786795200000,1786798800000,4,4,0.25
MI-001,stage3:MI-001:1786798800000,1786802400000,1,1,0.0625
MI-001,stage3:MI-001:1786802400000,1786806000000,3,3,0.1875
MI-001,stage3:MI-001:1786806000000,1786809600000,3,3,0.1875
MI-001,stage3:MI-001:1786809600000,1786813200000,2,2,0.125
MI-001,stage3:MI-001:1786813200000,1786816800000,2,2,0.125
MI-001,stage3:MI-001:1786816800000,1786820400000,3,3,0.1875
MI-001,stage3:MI-001:1786820400000,1786824000000,4,4,0.25
MI-001,stage3:MI-001:1786824000000,1786827600000,4,4,0.25
MI-001,stage3:MI-001:1786827600000,1786831200000,1,1,0.0625
MI-001,stage3:MI-001:1786831200000,1786834800000,4,4,0.25
MI-001,stage3:MI-001:1786834800000,1786838400000,3,3,0.1875
MI-001,stage3:MI-001:1786838400000,1786842000000,3,3,0.1875
MI-001,stage3:MI-001:1786842000000,1786845600000,5,5,0.3125
MI-001,stage3:MI-001:1786845600000,1786849200000,3,3,0.1875
MI-001,stage3:MI-001:1786849200000,1786852800000,5,5,0.3125
MI-001,stage3:MI-001:1786852800000,1786856400000,2,2,0.125
MI-001,stage3:MI-001:1786856400000,1786860000000,3,3,0.1875
MI-001,stage3:MI-001:1786860000000,1786863600000,2,2,0.125
MI-001,stage3:MI-001:1786863600000,1786867200000,3,3,0.1875
MI-001,stage3:MI-001:1786867200000,1786870800000,6,6,0.375
MI-001,stage3:MI-001:1786870800000,1786874400000,2,2,0.125
MI-001,stage3:MI-001:1786874400000,1786878000000,2,2,0.125
MI-001,stage3:MI-001:1786878000000,1786881600000,2,2,0.125
MI-001,stage3:MI-001:1786881600000,1786885200000,3,3,0.1875
MI-001,stage3:MI-001:1786885200000,1786888800000,2,2,0.125
MI-001,stage3:MI-001:1786888800000,1786892400000,3,3,0.1875
MI-001,stage3:MI-001:1786892400000,1786896000000,5,5,0.3125
MI-001,stage3:MI-001:1786896000000,1786899600000,3,3,0.1875
MI-001,stage3:MI-001:1786899600000,1786903200000,2,2,0.125
MI-001,stage3:MI-001:1786903200000,1786906800000,2,2,0.125
MI-001,stage3:MI-001:1786906800000,1786910400000,1,1,0.0625
MI-001,stage3:MI-001:1786910400000,1786914000000,2,2,0.125
MI-001,stage3:MI-001:1786914000000,1786917600000,4,4,0.25
MI-001,stage3:MI-001:1786917600000,1786921200000,1,1,0.0625
MI-001,stage3:MI-001:1786921200000,1786924800000,5,5,0.3125
MI-001,stage3:MI-001:1786924800000,1786928400000,3,3,0.1875
MI-001,stage3:MI-001:1786928400000,1786932000000,1,1,0.0625
MI-001,stage3:MI-001:1786932000000,1786935600000,4,4,0.25
MI-001,stage3:MI-001:1786935600000,1786939200000,4,4,0.25
MI-001,stage3:MI-001:1786939200000,1786942800000,3,3,0.1875
MI-001,stage3:MI-001:1786942800000,1786946400000,2,2,0.125
MI-001,stage3:MI-001:1786946400000,1786950000000,2,2,0.125
MI-001,stage3:MI-001:1786950000000,1786953600000,1,1,0.0625
MI-001,stage3:MI-001:1786953600000,1786957200000,2,2,0.125
MI-001,stage3:MI-001:1786957200000,1786960800000,0,0,0.0
MI-001,stage3:MI-001:1786960800000,1786964400000,2,2,0.125
MI-001,stage3:MI-001:1786964400000,1786968000000,4,4,0.25
MI-001,stage3:MI-001:1786968000000,1786971600000,1,1,0.0625
MI-001,stage3:MI-001:1786971600000,1786975200000,3,3,0.1875
MI-001,stage3:MI-001:1786975200000,1786978800000,3,3,0.1875
MI-001,stage3:MI-001:1786978800000,1786982400000,3,3,0.1875
MI-001,stage3:MI-001:1786982400000,1786986000000,2,2,0.125
MI-001,stage3:MI-001:1786986000000,1786989600000,2,2,0.125
MI-001,stage3:MI-001:1786989600000,1786993200000,3,3,0.1875
MI-001,stage3:MI-001:1786993200000,1786996800000,2,2,0.125
MI-001,stage3:MI-001:1786996800000,1787000400000,2,2,0.125
MI-001,stage3:MI-001:1787000400000,1787004000000,2,2,0.125
MI-001,stage3:MI-001:1787004000000,1787007600000,2,2,0.125
MI-001,stage3:MI-001:1787007600000,1787011200000,2,2,0.125
MI-001,stage3:MI-001:1787011200000,1787014800000,4,4,0.25
MI-001,stage3:MI-001:1787014800000,1787018400000,2,2,0.125
MI-001,stage3:MI-001:1787018400000,1787022000000,2,2,0.125
MI-001,stage3:MI-001:1787022000000,1787025600000,4,4,0.25
MI-001,stage3:MI-001:1787025600000,1787029200000,1,1,0.0625
MI-001,stage3:MI-001:1787029200000,1787032800000,2,2,0.125
MI-001,stage3:MI-001:1787032800000,1787036400000,3,3,0.1875
MI-001,stage3:MI-001:1787036400000,1787040000000,3,3,0.1875
MI-001,stage3:MI-001:1787040000000,1787043600000,0,0,0.0
MI-001,stage3:MI-001:1787043600000,1787047200000,2,2,0.125
MI-001,stage3:MI-001:1787047200000,1787050800000,1,1,0.0625
MI-001,stage3:MI-001:1787050800000,1787054400000,1,1,0.0625
MI-001,stage3:MI-001:1787054400000,1787058000000,4,4,0.25
MI-001,stage3:MI-001:1787058000000,1787061600000,2,2,0.125
MI-001,stage3:MI-001:1787061600000,1787065200000,1,1,0.0625
MI-001,stage3:MI-001:1787065200000,1787068800000,4,4,0.25
MI-001,stage3:MI-001:1787068800000,1787072400000,1,1,0.0625
MI-001,stage3:MI-001:1787072400000,1787076000000,2,2,0.125
MI-001,stage3:MI-001:1787076000000,1787079600000,2,2,0.125
MI-001,stage3:MI-001:1787079600000,1787083200000,3,3,0.1875
MI-001,stage3:MI-001:1787083200000,1787086800000,2,2,0.125
MI-001,stage3:MI-001:1787086800000,1787090400000,4,4,0.25
MI-001,stage3:MI-001:1787090400000,1787094000000,2,2,0.125
MI-001,stage3:MI-001:1787094000000,1787097600000,2,2,0.125
MI-001,stage3:MI-001:1787097600000,1787101200000,4,4,0.25
MI-001,stage3:MI-001:1787101200000,1787104800000,2,2,0.125
MI-001,stage3:MI-001:1787104800000,1787108400000,3,3,0.1875
MI-001,stage3:MI-001:1787108400000,1787112000000,2,2,0.125
MI-001,stage3:MI-001:1787112000000,1787115600000,4,4,0.25
MI-001,stage3:MI-001:1787115600000,1787119200000,2,2,0.125
MI-001,stage3:MI-001:1787119200000,1787122800000,2,2,0.125
MI-001,stage3:MI-001:1787122800000,1787126400000,3,3,0.1875
MI-001,stage3:MI-001:1787126400000,1787130000000,2,2,0.125
MI-001,stage3:MI-001:1787130000000,1787133600000,4,4,0.25
MI-001,stage3:MI-001:1787133600000,1787137200000,3,3,0.1875
MI-001,stage3:MI-001:1787137200000,1787140800000,2,2,0.125
MI-001,stage3:MI-001:1787140800000,1787144400000,4,4,0.25
MI-001,stage3:MI-001:1787144400000,1787148000000,2,2,0.125
MI-001,stage3:MI-001:1787148000000,1787151600000,1,1,0.0625
MI-001,stage3:MI-001:1787151600000,1787155200000,2,2,0.125
MI-001,stage3:MI-001:1787155200000,1787158800000,2,2,0.125
MI-001,stage3:MI-001:1787158800000,1787162400000,2,2,0.125
MI-001,stage3:MI-001:1787162400000,1787166000000,3,3,0.1875
MI-001,stage3:MI-001:1787166000000,1787169600000,2,2,0.125
MI-001,stage3:MI-001:1787169600000,1787173200000,2,2,0.125
MI-001,stage3:MI-001:1787173200000,1787176800000,3,3,0.1875
MI-001,stage3:MI-001:1787176800000,1787180400000,2,2,0.125
MI-001,stage3:MI-001:1787180400000,1787184000000,3,3,0.1875
MI-001,stage3:MI-001:1787184000000,1787187600000,1,1,0.0625
MI-001,stage3:MI-001:1787187600000,1787191200000,1,1,0.0625
MI-001,stage3:MI-001:1787191200000,1787194800000,2,2,0.125
MI-001,stage3:MI-001:1787194800000,1787198400000,2,2,0.125
MI-001,stage3:MI-001:1787198400000,1787202000000,6,6,0.375
MI-001,stage3:MI-001:1787202000000,1787205600000,2,2,0.125
MI-001,stage3:MI-001:1787205600000,1787209200000,0,0,0.0
MI-001,stage3:MI-001:1787209200000,1787212800000,2,2,0.125
MI-001,stage3:MI-001:1787212800000,1787216400000,2,2,0.125
MI-001,stage3:MI-001:1787216400000,1787220000000,6,6,0.375
MI-001,stage3:MI-001:1787220000000,1787223600000,3,3,0.1875
MI-001,stage3:MI-001:1787223600000,1787227200000,2,2,0.125
MI-001,stage3:MI-001:1787227200000,1787230800000,2,2,0.125
MI-001,stage3:MI-001:1787230800000,1787234400000,1,1,0.0625
MI-001,stage3:MI-001:1787234400000,1787238000000,2,2,0.125
MI-001,stage3:MI-001:1787238000000,1787241600000,0,0,0.0
MI-001,stage3:MI-001:1787241600000,1787245200000,3,3,0.1875
MI-001,stage3:MI-001:1787245200000,1787248800000,3,3,0.1875
MI-001,stage3:MI-001:1787248800000,1787252400000,2,2,0.125
MI-001,stage3:MI-001:1787252400000,1787256000000,2,2,0.125
MI-001,stage3:MI-001:1787256000000,1787259600000,4,4,0.25
MI-001,stage3:MI-001:1787259600000,1787263200000,5,5,0.3125
MI-001,stage3:MI-001:1787263200000,1787266800000,1,1,0.0625
MI-001,stage3:MI-001:1787266800000,1787270400000,3,3,0.1875
MI-001,stage3:MI-001:1787270400000,1787274000000,2,2,0.125
MI-001,stage3:MI-001:1787274000000,1787277600000,3,3,0.1875
MI-001,stage3:MI-001:1787277600000,1787281200000,3,3,0.1875
MI-001,stage3:MI-001:1787281200000,1787284800000,2,2,0.125
MI-001,stage3:MI-001:1787284800000,1787288400000,3,3,0.1875
MI-001,stage3:MI-001:1787288400000,1787292000000,2,2,0.125
MI-001,stage3:MI-001:1787292000000,1787295600000,4,4,0.25
MI-001,stage3:MI-001:1787295600000,1787299200000,2,2,0.125
MI-001,stage3:MI-001:1787299200000,1787302800000,3,3,0.1875
MI-001,stage3:MI-001:1787302800000,1787306400000,3,3,0.1875
MI-001,stage3:MI-001:1787306400000,1787310000000,1,1,0.0625
MI-001,stage3:MI-001:1787310000000,1787313600000,1,1,0.0625
MI-001,stage3:MI-001:1787313600000,1787317200000,2,2,0.125
MI-001,stage3:MI-001:1787317200000,1787320800000,4,4,0.25
MI-001,stage3:MI-001:1787320800000,1787324400000,2,2,0.125
MI-001,stage3:MI-001:1787324400000,1787328000000,3,3,0.1875
MI-001,stage3:MI-001:1787328000000,1787331600000,2,2,0.125
MI-001,stage3:MI-001:1787331600000,1787335200000,3,3,0.1875
MI-001,stage3:MI-001:1787335200000,1787338800000,3,3,0.1875
MI-001,stage3:MI-001:1787338800000,1787342400000,1,1,0.0625
MI-001,stage3:MI-001:1787342400000,1787346000000,3,3,0.1875
MI-001,stage3:MI-001:1787346000000,1787349600000,4,4,0.25
MI-001,stage3:MI-001:1787349600000,1787353200000,3,3,0.1875
MI-001,stage3:MI-001:1787353200000,1787356800000,2,2,0.125
MI-001,stage3:MI-001:1787356800000,1787360400000,0,0,0.0
MI-001,stage3:MI-001:1787360400000,1787364000000,2,2,0.125
MI-001,stage3:MI-001:1787364000000,1787367600000,3,3,0.1875
MI-001,stage3:MI-001:1787367600000,1787371200000,3,3,0.1875
MI-001,stage3:MI-001:1787371200000,1787374800000,2,2,0.125
MI-001,stage3:MI-001:1787374800000,1787378400000,2,2,0.125
MI-001,stage3:MI-001:1787378400000,1787382000000,0,0,0.0
MI-001,stage3:MI-001:1787382000000,1787385600000,1,1,0.0625
MI-001,stage3:MI-001:1787385600000,1787389200000,0,0,0.0
MI-001,stage3:MI-001:1787389200000,1787392800000,1,1,0.0625
MI-001,stage3:MI-001:1787392800000,1787396400000,4,4,0.25
MI-001,stage3:MI-001:1787396400000,1787400000000,2,2,0.125
MI-001,stage3:MI-001:1787400000000,1787403600000,4,4,0.25
MI-001,stage3:MI-001:1787403600000,1787407200000,3,3,0.1875
MI-001,stage3:MI-001:1787407200000,1787410800000,3,3,0.1875
MI-001,stage3:MI-001:1787410800000,1787414400000,3,3,0.1875
MI-001,stage3:MI-001:1787414400000,1787418000000,2,2,0.125
MI-001,stage3:MI-001:1787418000000,1787421600000,6,6,0.375
MI-001,stage3:MI-001:1787421600000,1787425200000,2,2,0.125
MI-001,stage3:MI-001:1787425200000,1787428800000,3,3,0.1875
MI-001,stage3:MI-001:1787428800000,1787432400000,2,2,0.125
MI-001,stage3:MI-001:1787432400000,1787436000000,1,1,0.0625
MI-001,stage3:MI-001:1787436000000,1787439600000,1,1,0.0625
MI-001,stage3:MI-001:1787439600000,1787443200000,3,3,0.1875
MI-001,stage3:MI-001:1787443200000,1787446800000,4,4,0.25
MI-001,stage3:MI-001:1787446800000,1787450400000,4,4,0.25
MI-001,stage3:MI-001:1787450400000,1787454000000,4,4,0.25
MI-001,stage3:MI-001:1787454000000,1787457600000,0,0,0.0
MI-001,stage3:MI-001:1787457600000,1787461200000,0,0,0.0
MI-001,stage3:MI-001:1787461200000,1787464800000,3,3,0.1875
MI-001,stage3:MI-001:1787464800000,1787468400000,3,3,0.1875
MI-001,stage3:MI-001:1787468400000,1787472000000,5,5,0.3125
MI-001,stage3:MI-001:1787472000000,1787475600000,5,5,0.3125
MI-001,stage3:MI-001:1787475600000,1787479200000,4,4,0.25
MI-001,stage3:MI-001:1787479200000,1787482800000,1,1,0.0625
MI-001,stage3:MI-001:1787482800000,1787486400000,4,4,0.25
MI-001,stage3:MI-001:1787486400000,1787490000000,1,1,0.0625
MI-001,stage3:MI-001:1787490000000,1787493600000,5,5,0.3125
MI-001,stage3:MI-001:1787493600000,1787497200000,4,4,0.25
MI-001,stage3:MI-001:1787497200000,1787500800000,1,1,0.0625
MI-001,stage3:MI-001:1787500800000,1787504400000,0,0,0.0
MI-001,stage3:MI-001:1787504400000,1787508000000,3,3,0.1875
MI-001,stage3:MI-001:1787508000000,1787511600000,2,2,0.125
MI-001,stage3:MI-001:1787511600000,1787515200000,4,4,0.25
MI-001,stage3:MI-001:1787515200000,1787518800000,1,1,0.0625
MI-001,stage3:MI-001:1787518800000,1787522400000,3,3,0.1875
MI-001,stage3:MI-001:1787522400000,1787526000000,3,3,0.1875
MI-001,stage3:MI-001:1787526000000,1787529600000,1,1,0.0625
MI-001,stage3:MI-001:1787529600000,1787533200000,1,1,0.0625
MI-001,stage3:MI-001:1787533200000,1787536800000,2,2,0.125
MI-001,stage3:MI-001:1787536800000,1787540400000,3,3,0.1875
MI-001,stage3:MI-001:1787540400000,1787544000000,3,3,0.1875
MI-001,stage3:MI-001:1787544000000,1787547600000,1,1,0.0625
MI-001,stage3:MI-001:1787547600000,1787551200000,4,4,0.25
MI-001,stage3:MI-001:1787551200000,1787554800000,3,3,0.1875
MI-001,stage3:MI-001:1787554800000,1787558400000,2,2,0.125
MI-001,stage3:MI-001:1787558400000,1787562000000,1,1,0.0625
MI-001,stage3:MI-001:1787562000000,1787565600000,1,1,0.0625
MI-001,stage3:MI-001:1787565600000,1787569200000,4,4,0.25
MI-001,stage3:MI-001:1787569200000,1787572800000,1,1,0.0625
MI-001,stage3:MI-001:1787572800000,1787576400000,3,3,0.1875
MI-001,stage3:MI-001:1787576400000,1787580000000,3,3,0.1875
MI-001,stage3:MI-001:1787580000000,1787583600000,0,0,0.0
MI-001,stage3:MI-001:1787583600000,1787587200000,4,4,0.25
MI-001,stage3:MI-001:1787587200000,1787590800000,0,0,0.0
MI-001,stage3:MI-001:1787590800000,1787594400000,4,4,0.25
MI-001,stage3:MI-001:1787594400000,1787598000000,1,1,0.0625
MI-001,stage3:MI-001:1787598000000,1787601600000,4,4,0.25
MI-001,stage3:MI-001:1787601600000,1787605200000,2,2,0.125
MI-001,stage3:MI-001:1787605200000,1787608800000,3,3,0.1875
MI-001,stage3:MI-001:1787608800000,1787612400000,3,3,0.1875
MI-001,stage3:MI-001:1787612400000,1787616000000,1,1,0.0625
MI-001,stage3:MI-001:1787616000000,1787619600000,3,3,0.1875
MI-001,stage3:MI-001:1787619600000,1787623200000,5,5,0.3125
MI-001,stage3:MI-001:1787623200000,1787626800000,3,3,0.1875
MI-001,stage3:MI-001:1787626800000,1787630400000,5,5,0.3125
MI-001,stage3:MI-001:1787630400000,1787634000000,1,1,0.0625
MI-001,stage3:MI-001:1787634000000,1787637600000,4,4,0.25
MI-001,stage3:MI-001:1787637600000,1787641200000,1,1,0.0625
MI-001,stage3:MI-001:1787641200000,1787644800000,2,2,0.125
MI-001,stage3:MI-001:1787644800000,1787648400000,2,2,0.125
MI-001,stage3:MI-001:1787648400000,1787652000000,4,4,0.25
MI-001,stage3:MI-001:1787652000000,1787655600000,1,1,0.0625
MI-001,stage3:MI-001:1787655600000,1787659200000,4,4,0.25
MI-001,stage3:MI-001:1787659200000,1787662800000,1,1,0.0625
MI-001,stage3:MI-001:1787662800000,1787666400000,3,3,0.1875
MI-001,stage3:MI-001:1787666400000,1787670000000,2,2,0.125
MI-001,stage3:MI-001:1787670000000,1787673600000,4,4,0.25
MI-001,stage3:MI-001:1787673600000,1787677200000,2,2,0.125
MI-001,stage3:MI-001:1787677200000,1787680800000,3,3,0.1875
MI-001,stage3:MI-001:1787680800000,1787684400000,4,4,0.25
MI-001,stage3:MI-001:1787684400000,1787688000000,0,0,0.0
MI-001,stage3:MI-001:1787688000000,1787691600000,0,0,0.0
MI-001,stage3:MI-001:1787691600000,1787695200000,2,2,0.125
MI-001,stage3:MI-001:1787695200000,1787698800000,4,4,0.25
MI-001,stage3:MI-001:1787698800000,1787702400000,3,3,0.1875
MI-001,stage3:MI-001:1787702400000,1787706000000,0,0,0.0
MI-001,stage3:MI-001:1787706000000,1787709600000,3,3,0.1875
MI-001,stage3:MI-001:1787709600000,1787713200000,2,2,0.125
MI-001,stage3:MI-001:1787713200000,1787716800000,3,3,0.1875
MI-001,stage3:MI-001:1787716800000,1787720400000,2,2,0.125
MI-001,stage3:MI-001:1787720400000,1787724000000,1,1,0.0625
MI-001,stage3:MI-001:1787724000000,1787727600000,4,4,0.25
MI-001,stage3:MI-001:1787727600000,1787731200000,3,3,0.1875
MI-001,stage3:MI-001:1787731200000,1787734800000,0,0,0.0
MI-001,stage3:MI-001:1787734800000,1787738400000,0,0,0.0
MI-001,stage3:MI-001:1787738400000,1787742000000,3,3,0.1875
MI-001,stage3:MI-001:1787742000000,1787745600000,4,4,0.25
MI-001,stage3:MI-001:1787745600000,1787749200000,0,0,0.0
MI-001,stage3:MI-001:1787749200000,1787752800000,2,2,0.125
MI-001,stage3:MI-001:1787752800000,1787756400000,4,4,0.25
MI-001,stage3:MI-001:1787756400000,1787760000000,5,5,0.3125
MI-001,stage3:MI-001:1787760000000,1787763600000,4,4,0.25
MI-001,stage3:MI-001:1787763600000,1787767200000,2,2,0.125
MI-001,stage3:MI-001:1787767200000,1787770800000,4,4,0.25
MI-001,stage3:MI-001:1787770800000,1787774400000,3,3,0.1875
MI-001,stage3:MI-001:1787774400000,1787778000000,1,1,0.0625
MI-001,stage3:MI-001:1787778000000,1787781600000,3,3,0.1875
MI-001,stage3:MI-001:1787781600000,1787785200000,3,3,0.1875
MI-001,stage3:MI-001:1787785200000,1787788800000,5,5,0.3125
MI-001,stage3:MI-001:1787788800000,1787792400000,1,1,0.0625
MI-001,stage3:MI-001:1787792400000,1787796000000,2,2,0.125
MI-001,stage3:MI-001:1787796000000,1787799600000,1,1,0.0625
MI-001,stage3:MI-001:1787799600000,1787803200000,0,0,0.0
MI-001,stage3:MI-001:1787803200000,1787806800000,3,3,0.1875
MI-001,stage3:MI-001:1787806800000,1787810400000,1,1,0.0625
MI-001,stage3:MI-001:1787810400000,1787814000000,4,4,0.25
MI-001,stage3:MI-001:1787814000000,1787817600000,4,4,0.25
MI-001,stage3:MI-001:1787817600000,1787821200000,2,2,0.125
MI-001,stage3:MI-001:1787821200000,1787824800000,4,4,0.25
MI-001,stage3:MI-001:1787824800000,1787828400000,3,3,0.1875
MI-001,stage3:MI-001:1787828400000,1787832000000,1,1,0.0625
MI-001,stage3:MI-001:1787832000000,1787835600000,4,4,0.25
MI-001,stage3:MI-001:1787835600000,1787839200000,2,2,0.125
MI-001,stage3:MI-001:1787839200000,1787842800000,4,4,0.25
MI-001,stage3:MI-001:1787842800000,1787846400000,2,2,0.125
MI-001,stage3:MI-001:1787846400000,1787850000000,3,3,0.1875
MI-001,stage3:MI-001:1787850000000,1787853600000,2,2,0.125
MI-001,stage3:MI-001:1787853600000,1787857200000,4,4,0.25
MI-001,stage3:MI-001:1787857200000,1787860800000,1,1,0.0625
MI-001,stage3:MI-001:1787860800000,1787864400000,3,3,0.1875
MI-001,stage3:MI-001:1787864400000,1787868000000,6,6,0.375
MI-001,stage3:MI-001:1787868000000,1787871600000,1,1,0.0625
MI-001,stage3:MI-001:1787871600000,1787875200000,3,3,0.1875
MI-001,stage3:MI-001:1787875200000,1787878800000,2,2,0.125
MI-001,stage3:MI-001:1787878800000,1787882400000,3,3,0.1875
MI-001,stage3:MI-001:1787882400000,1787886000000,2,2,0.125
MI-001,stage3:MI-001:1787886000000,1787889600000,2,2,0.125
MI-001,stage3:MI-001:1787889600000,1787893200000,3,3,0.1875
MI-001,stage3:MI-001:1787893200000,1787896800000,4,4,0.25
MI-001,stage3:MI-001:1787896800000,1787900400000,3,3,0.1875
MI-001,stage3:MI-001:1787900400000,1787904000000,2,2,0.125
MI-001,stage3:MI-001:1787904000000,1787907600000,2,2,0.125
MI-001,stage3:MI-001:1787907600000,1787911200000,1,1,0.0625
MI-001,stage3:MI-001:1787911200000,1787914800000,2,2,0.125
MI-001,stage3:MI-001:1787914800000,1787918400000,4,4,0.25
MI-001,stage3:MI-001:1787918400000,1787922000000,2,2,0.125
MI-001,stage3:MI-001:1787922000000,1787925600000,3,3,0.1875
MI-001,stage3:MI-001:1787925600000,1787929200000,1,1,0.0625
MI-001,stage3:MI-001:1787929200000,1787932800000,4,4,0.25
MI-001,stage3:MI-001:1787932800000,1787936400000,2,2,0.125
MI-001,stage3:MI-001:1787936400000,1787940000000,1,1,0.0625
MI-001,stage3:MI-001:1787940000000,1787943600000,3,3,0.1875
MI-001,stage3:MI-001:1787943600000,1787947200000,2,2,0.125
MI-001,stage3:MI-001:1787947200000,1787950800000,3,3,0.1875
MI-001,stage3:MI-001:1787950800000,1787954400000,3,3,0.1875
MI-001,stage3:MI-001:1787954400000,1787958000000,1,1,0.0625
MI-001,stage3:MI-001:1787958000000,1787961600000,5,5,0.3125
MI-001,stage3:MI-001:1787961600000,1787965200000,4,4,0.25
MI-001,stage3:MI-001:1787965200000,1787968800000,3,3,0.1875
MI-001,stage3:MI-001:1787968800000,1787972400000,3,3,0.1875
MI-001,stage3:MI-001:1787972400000,1787976000000,6,6,0.375
MI-001,stage3:MI-001:1787976000000,1787979600000,0,0,0.0
MI-001,stage3:MI-001:1787979600000,1787983200000,2,2,0.125
MI-001,stage3:MI-001:1787983200000,1787986800000,1,1,0.0625
MI-001,stage3:MI-001:1787986800000,1787990400000,0,0,0.0
MI-001,stage3:MI-001:1787990400000,1787994000000,3,3,0.1875
MI-001,stage3:MI-001:1787994000000,1787997600000,2,2,0.125
MI-001,stage3:MI-001:1787997600000,1788001200000,1,1,0.0625
MI-001,stage3:MI-001:1788001200000,1788004800000,5,5,0.3125
MI-001,stage3:MI-001:1788004800000,1788008400000,2,2,0.125
MI-001,stage3:MI-001:1788008400000,1788012000000,4,4,0.25
MI-001,stage3:MI-001:1788012000000,1788015600000,3,3,0.1875
MI-001,stage3:MI-001:1788015600000,1788019200000,3,3,0.1875
MI-001,stage3:MI-001:1788019200000,1788022800000,0,0,0.0
MI-001,stage3:MI-001:1788022800000,1788026400000,3,3,0.1875
MI-001,stage3:MI-001:1788026400000,1788030000000,3,3,0.1875
MI-001,stage3:MI-001:1788030000000,1788033600000,3,3,0.1875
MI-001,stage3:MI-001:1788033600000,1788037200000,4,4,0.25
MI-001,stage3:MI-001:1788037200000,1788040800000,1,1,0.0625
MI-001,stage3:MI-001:1788040800000,1788044400000,2,2,0.125
MI-001,stage3:MI-001:1788044400000,1788048000000,4,4,0.25
MI-001,stage3:MI-001:1788048000000,1788051600000,3,3,0.1875
MI-001,stage3:MI-001:1788051600000,1788055200000,2,2,0.125
MI-001,stage3:MI-001:1788055200000,1788058800000,2,2,0.125
MI-001,stage3:MI-001:1788058800000,1788062400000,5,5,0.3125
MI-001,stage3:MI-001:1788062400000,1788066000000,1,1,0.0625
MI-001,stage3:MI-001:1788066000000,1788069600000,2,2,0.125
MI-001,stage3:MI-001:1788069600000,1788073200000,2,2,0.125
MI-001,stage3:MI-001:1788073200000,1788076800000,5,5,0.3125
MI-001,stage3:MI-001:1788076800000,1788080400000,2,2,0.125
MI-001,stage3:MI-001:1788080400000,1788084000000,3,3,0.1875
MI-001,stage3:MI-001:1788084000000,1788087600000,2,2,0.125
MI-001,stage3:MI-001:1788087600000,1788091200000,3,3,0.1875
MI-001,stage3:MI-001:1788091200000,1788094800000,3,3,0.1875
MI-001,stage3:MI-001:1788094800000,1788098400000,2,2,0.125
MI-001,stage3:MI-001:1788098400000,1788102000000,1,1,0.0625
MI-001,stage3:MI-001:1788102000000,1788105600000,2,2,0.125
MI-001,stage3:MI-001:1788105600000,1788109200000,1,1,0.0625
MI-001,stage3:MI-001:1788109200000,1788112800000,2,2,0.125
MI-001,stage3:MI-001:1788112800000,1788116400000,2,2,0.125
MI-001,stage3:MI-001:1788116400000,1788120000000,3,3,0.1875
MI-001,stage3:MI-001:1788120000000,1788123600000,0,0,0.0
MI-001,stage3:MI-001:1788123600000,1788127200000,1,1,0.0625
MI-001,stage3:MI-001:1788127200000,1788130800000,1,1,0.0625
MPG-001,stage3:MPG-001:1785452400000,1785456000000,0,0,
MPG-001,stage3:MPG-001:1785456000000,1785459600000,0,0,0.0
MPG-001,stage3:MPG-001:1785459600000,1785463200000,2,2,0.125
MPG-001,stage3:MPG-001:1785463200000,1785466800000,1,1,0.0625
MPG-001,stage3:MPG-001:1785466800000,1785470400000,1,1,0.0625
MPG-001,stage3:MPG-001:1785470400000,1785474000000,2,2,0.125
MPG-001,stage3:MPG-001:1785474000000,1785477600000,0,0,0.0
MPG-001,stage3:MPG-001:1785477600000,1785481200000,0,0,0.0
MPG-001,stage3:MPG-001:1785481200000,1785484800000,2,2,0.125
MPG-001,stage3:MPG-001:1785484800000,1785488400000,1,1,0.0625
MPG-001,stage3:MPG-001:1785488400000,1785492000000,1,1,0.0625
MPG-001,stage3:MPG-001:1785492000000,1785495600000,1,1,0.0625
MPG-001,stage3:MPG-001:1785495600000,1785499200000,3,3,0.1875
MPG-001,stage3:MPG-001:1785499200000,1785502800000,0,0,0.0
MPG-001,stage3:MPG-001:1785502800000,1785506400000,1,1,0.0625
MPG-001,stage3:MPG-001:1785506400000,1785510000000,1,1,0.0625
MPG-001,stage3:MPG-001:1785510000000,1785513600000,1,1,0.0625
MPG-001,stage3:MPG-001:1785513600000,1785517200000,1,1,0.0625
MPG-001,stage3:MPG-001:1785517200000,1785520800000,0,0,0.0
MPG-001,stage3:MPG-001:1785520800000,1785524400000,0,0,0.0
MPG-001,stage3:MPG-001:1785524400000,1785528000000,1,1,0.0625
MPG-001,stage3:MPG-001:1785528000000,1785531600000,0,0,0.0
MPG-001,stage3:MPG-001:1785531600000,1785535200000,1,1,0.0625
MPG-001,stage3:MPG-001:1785535200000,1785538800000,1,1,0.0625
MPG-001,stage3:MPG-001:1785538800000,1785542400000,2,2,0.125
MPG-001,stage3:MPG-001:1785542400000,1785546000000,1,1,0.0625
MPG-001,stage3:MPG-001:1785546000000,1785549600000,1,1,0.0625
MPG-001,stage3:MPG-001:1785549600000,1785553200000,1,1,0.0625
MPG-001,stage3:MPG-001:1785553200000,1785556800000,2,2,0.125
MPG-001,stage3:MPG-001:1785556800000,1785560400000,1,1,0.0625
MPG-001,stage3:MPG-001:1785560400000,1785564000000,1,1,0.0625
